# Brio-Wu, gamma = 2, Bx = 0.75, t = 0.1: HLL finite volume, 10000 cells, sampled at 2000 points
# x rho u v w p By Bz
0.77125 0.11710196251488257 -0.2365371647606542 -0.1645682610943245 0.0 0.08777607949042887 -0.9038143613630942 0.0
0.77175 0.1171026562376822 -0.23651602135670358 -0.1645526757813529 0.0 0.08777710068156985 -0.9038230125668393 0.0
0.77225 0.11710335973801363 -0.2364945805762807 -0.16453687344479978 0.0 0.08777813659038369 -0.9038317847884657 0.0
0.77275 0.11710407323976858 -0.23647283560286944 -0.164520849098525 0.0 0.08777918755252523 -0.9038406808061795 0.0
0.77325 0.11710479697409491 -0.2364507793991802 -0.1645045975951117 0.0 0.08778025391454025 -0.9038497034881268 0.0
0.77375 0.11710553117969368 -0.23642840469811352 -0.1644881136192623 0.0 0.08778133603431126 -0.9038588557960759 0.0
0.77425 0.11710627610312982 -0.236405703993299 -0.16447139168089112 0.0 0.08778243428152377 -0.9038681407892721 0.0
0.77475 0.11710703199915808 -0.2363826695291863 -0.1644544261078898 0.0 0.08778354903815644 -0.9038775616284743 0.0
0.77525 0.11710779913106348 -0.23635929329067537 -0.16443721103855438 0.0 0.08778468069899115 -0.90388712158018 0.0
0.77575 0.11710857777101896 -0.2363355669922534 -0.1644197404136552 0.0 0.08778582967214998 -0.903896824021051 0.0
0.77625 0.11710936820045854 -0.23631148206662594 -0.16440200796813167 0.0 0.08778699637965637 -0.9039066724425446 0.0
0.77675 0.11711017071046886 -0.23628702965281023 -0.16438400722240193 0.0 0.08778818125802179 -0.9039166704557657 0.0
0.77725 0.11711098560219879 -0.23626220058367253 -0.16436573147326214 0.0 0.08778938475886178 -0.9039268217965439 0.0
0.77775 0.11711181318728826 -0.23623698537288146 -0.1643471737843621 0.0 0.08779060734953936 -0.9039371303307479 0.0
0.77825 0.11711265378831744 -0.2362113742012514 -0.16432832697623356 0.0 0.087791849513839 -0.9039476000598502 0.0
0.77875 0.117113507739276 -0.2361853569024531 -0.16430918361586397 0.0 0.08779311175267124 -0.9039582351267484 0.0
0.77925 0.11711437538605497 -0.23615892294806404 -0.16428973600577615 0.0 0.08779439458481242 -0.9039690398218556 0.0
0.77975 0.11711525708696038 -0.23613206143193205 -0.16426997617262007 0.0 0.08779569854767444 -0.903980018589471 0.0
0.78025 0.11711615321325096 -0.2361047610538235 -0.16424989585523628 0.0 0.0877970241981132 -0.9039911760344409 0.0
0.78075 0.11711706414969979 -0.23607701010233673 -0.16422948649218294 0.0 0.0877983721132709 -0.9040025169291214 0.0
0.78125 0.1171179902951812 -0.23604879643704516 -0.1642087392087073 0.0 0.0877997428914602 -0.9040140462206508 0.0
0.7817500000000001 0.11711893206328396 -0.23602010746985636 -0.16418764480313872 0.0 0.08780113715308069 -0.9040257690385461 0.0
0.78225 0.11711988988295054 -0.23599093014555494 -0.16416619373269234 0.0 0.087802555541582 -0.9040376907026283 0.0
0.7827500000000001 0.11712086419914429 -0.23596125092151413 -0.16414437609866092 0.0 0.08780399872446565 -0.9040498167312889 0.0
0.78325 0.11712185547354458 -0.23593105574654863 -0.16412218163099265 0.0 0.08780546739432848 -0.9040621528501036 0.0
0.7837500000000001 0.11712286418527075 -0.23590033003889915 -0.16409959967222448 0.0 0.08780696226994977 -0.904074705000802 0.0
0.78425 0.11712389083163496 -0.2358690586633364 -0.16407661916077712 0.0 0.08780848409742237 -0.9040874793505956 0.0
0.7847500000000001 0.11712493592892431 -0.23583722590736603 -0.16405322861360458 0.0 0.08781003365132822 -0.9041004823018702 0.0
0.78525 0.11712600001321276 -0.23580481545654244 -0.1640294161081813 0.0 0.0878116117359573 -0.9041137205022437 0.0
0.7857500000000001 0.11712708364120203 -0.23577181036888584 -0.16400516926385247 0.0 0.08781321918657115 -0.9041272008549874 0.0
0.78625 0.11712818739109213 -0.2357381930484207 -0.16398047522253067 0.0 0.08781485687071067 -0.9041409305298059 0.0
0.7867500000000001 0.1171293118634797 -0.23570394521784951 -0.1639553206287751 0.0 0.08781652568954612 -0.9041549169739698 0.0
0.78725 0.11713045768228414 -0.23566904789038978 -0.16392969160926021 0.0 0.08781822657926963 -0.9041691679237868 0.0
0.7877500000000001 0.11713162549569965 -0.2356334813408269 -0.16390357375167527 0.0 0.08781996051252394 -0.9041836914163957 0.0
0.78825 0.11713281597717151 -0.2355972250758293 -0.16387695208309008 0.0 0.08782172849987124 -0.9041984958018577 0.0
0.7887500000000001 0.11713402982639426 -0.23556025780360254 -0.16384981104784374 0.0 0.08782353159129364 -0.9042135897555171 0.0
0.78925 0.11713526777032834 -0.2355225574029782 -0.1638221344850223 0.0 0.08782537087772091 -0.9042289822905948 0.0
0.7897500000000001 0.11713653056423193 -0.23548410089204622 -0.163793905605617 0.0 0.08782724749258142 -0.9042446827709651 0.0
0.79025 0.11713781899270322 -0.2354448643964709 -0.16376510696945074 0.0 0.08782916261337081 -0.9042607009240611 0.0
0.7907500000000001 0.11713913387072807 -0.23540482311766187 -0.16373572046200802 0.0 0.08783111746322558 -0.9042770468538405 0.0
0.79125 0.1171404760447249 -0.2353639513009955 -0.1637057272713095 0.0 0.08783311331249766 -0.9042937310537296 0.0
0.7917500000000001 0.1171418463935816 -0.23532222220431884 -0.16367510786500386 0.0 0.08783515148031262 -0.9043107644194517 0.0
0.79225 0.11714324582967348 -0.2352796080670205 -0.16364384196788131 0.0 0.08783723333610283 -0.9043281582616249 0.0
0.7927500000000001 0.11714467529985247 -0.23523608007998126 -0.16361190854004296 0.0 0.08783936030109563 -0.9043459243179999 0.0
0.79325 0.11714613578639511 -0.235191608356787 -0.16357928575599315 0.0 0.08784153384974258 -0.9043640747651851 0.0
0.7937500000000001 0.11714762830789531 -0.23514616190662202 -0.1635459509849846 0.0 0.08784375551106416 -0.9043826222296855 0.0
0.79425 0.1171491539200856 -0.2350997086093408 -0.16351188077295872 0.0 0.08784602686989007 -0.9044015797980519 0.0
0.7947500000000001 0.11715071371656897 -0.23505221519328193 -0.16347705082650849 0.0 0.0878483495679615 -0.9044209610259164 0.0
0.79525 0.11715230882943904 -0.23500364721646347 -0.16344143599931416 0.0 0.0878507253048717 -0.9044407799456466 0.0
0.7957500000000001 0.11715394042976653 -0.23495396905187282 -0.16340501028160617 0.0 0.08785315583880382 -0.9044610510723318 0.0
0.79625 0.11715560972792362 -0.23490314387768454 -0.16336774679321878 0.0 0.08785564298702442 -0.9044817894077621 0.0
0.7967500000000001 0.11715731797371724 -0.23485113367330318 -0.16332961778093602 0.0 0.08785818862609496 -0.9045030104420313 0.0
0.79725 0.11715906645629728 -0.23479789922226746 -0.16329059462086223 0.0 0.08786079469174246 -0.904524730152346 0.0
0.7977500000000001 0.11716085650380169 -0.23474340012315573 -0.16325064782664847 0.0 0.08786346317833793 -0.9045469649985736 0.0
0.79825 0.11716268948269797 -0.23468759480975562 -0.163209747064513 0.0 0.08786619613792068 -0.9045697319150147 0.0
0.7987500000000001 0.11716456679677385 -0.23463044058189536 -0.16316786117606902 0.0 0.08786899567869333 -0.9045930482978315 0.0
0.79925 0.11716648988572734 -0.23457189364848446 -0.16312495821008557 0.0 0.0878718639629208 -0.9046169319875014 0.0
0.7997500000000001 0.11716846022330106 -0.23451190918443937 -0.16308100546442075 0.0 0.08787480320414387 -0.9046414012456115 0.0
0.80025 0.1171704793148994 -0.2344504414033362 -0.16303596953945082 0.0 0.08787781566361619 -0.9046664747252476 0.0
0.8007500000000001 0.11717254869462428 -0.23438744364777347 -0.16298981640446703 0.0 0.08788090364587231 -0.9046921714341638 0.0
0.80125 0.11717466992165837 -0.23432286849958706 -0.16294251147858027 0.0 0.08788406949331473 -0.9047185106898669 0.0
0.8017500000000001 0.11717684457592187 -0.23425666791218502 -0.16289401972781034 0.0 0.08788731557971174 -0.9047455120656848 0.0
0.80225 0.1171790742529234 -0.23418879336741508 -0.1628443057800955 0.0 0.08789064430248683 -0.9047731953268429 0.0
0.8027500000000001 0.11718136055772298 -0.2341191960594348 -0.162793334060048 0.0 0.08789405807367667 -0.9048015803555353 0.0
0.80325 0.11718370509792468 -0.23404782710811786 -0.16274106894528934 0.0 0.0878975593094311 -0.9048306870639637 0.0
0.8037500000000001 0.11718610947561799 -0.23397463780445946 -0.1626874749461523 0.0 0.08790115041793534 -0.904860535294342 0.0
0.80425 0.11718857527819197 -0.23389957989024981 -0.1626325169104221 0.0 0.08790483378564351 -0.9048911447049325 0.0
0.8047500000000001 0.11719110406796213 -0.233822605873909 -0.1625761602544608 0.0 0.08790861176172393 -0.904922534641359 0.0
0.80525 0.11719369737056869 -0.23374366938364094 -0.16251837122158153 0.0 0.08791248664066531 -0.904954723992708 0.0
0.8057500000000001 0.11719635666214857 -0.23366272555793735 -0.1624591171676649 0.0 0.08791646064303804 -0.9049877310324201 0.0
0.80625 0.11719908335533687 -0.23357973147163202 -0.16239836687269835 0.0 0.087920535894497 -0.9050215732446941 0.0
0.8067500000000001 0.11720187878424926 -0.23349464659297156 -0.16233609087490192 0.0 0.08792471440325156 -0.9050562671382607 0.0
0.80725 0.11720474418872469 -0.23340743326312882 -0.16227226182116794 0.0 0.08792899803642573 -0.9050918280510131 0.0
0.8077500000000001 0.11720768069830419 -0.23331805718372262 -0.1622068548232573 0.0 0.0879333884960134 -0.9051282699513805 0.0
0.80825 0.11721068931669061 -0.23322648788964775 -0.16213984780313076 0.0 0.0879378872955544 -0.9051656052456887 0.0
0.8087500000000001 0.11721377090781357 -0.23313269917299523 -0.16207122180243266 0.0 0.08794249573921276 -0.9052038446054539 0.0
0.80925 0.11721692618514075 -0.23303666940814433 -0.1620009612196168 0.0 0.08794721490572122 -0.9052429968349447 0.0
0.8097500000000001 0.11722015570656541 -0.23293838170709918 -0.16192905392291576 0.0 0.08795204564069004 -0.9052830688079141 0.0
0.81025 0.11722345987810771 -0.2328378238065808 -0.16185549116722603 0.0 0.0879569885621363 -0.9053240655136181 0.0
0.8107500000000001 0.11722683897082635 -0.23273498755313665 -0.16178026721720282 0.0 0.08796204408583519 -0.9053659902666222 0.0
0.81125 0.11723029315678607 -0.23262986780836262 -0.16170337854671385 0.0 0.0879672124792712 -0.9054088451528636 0.0
0.8117500000000001 0.11723382257169204 -0.23252246054276537 -0.16162482244566506 0.0 0.0879724939556128 -0.9054526318062712 0.0
0.81225 0.11723742741386878 -0.2324127598238548 -0.16154459481930442 0.0 0.08797788882224444 -0.9054973526358983 0.0
0.8127500000000001 0.11724110809159677 -0.23230075333303907 -0.16146268691336832 0.0 0.08798339770189911 -0.9055430126524237 0.0
0.81325 0.11724486543331585 -0.23218641597005651 -0.16137908064312026 0.0 0.0879890218481808 -0.9055896220738019 0.0
0.8137500000000001 0.11724870097767784 -0.23206970102842864 -0.16129374214957765 0.0 0.08799476358099001 -0.905637199920471 0.0
0.81425 0.11725261736260617 -0.23195052835938398 -0.1612066131581342 0.0 0.08800062687063492 -0.9056857788374418 0.0
0.8147500000000001 0.11725661883399464 -0.23182876889686319 -0.1611175996823352 0.0 0.08800661810164068 -0.9057354113988392 0.0
0.81525 0.11726071189494648 -0.23170422490826395 -0.16102655761003792 0.0 0.08801274704766959 -0.9057861781537038 0.0
0.8157500000000001 0.11726490611488426 -0.23157660538346528 -0.16093327474449529 0.0 0.08801902808663864 -0.9058381976523424 0.0
0.81625 0.11726921511376444 -0.23144549609949186 -0.16083744896449928 0.0 0.0880254816789724 -0.9058916386416528 0.0
0.8167500000000001 0.1172736577293132 -0.2313103241210744 -0.16073866233100031 0.0 0.0880321361209685 -0.9059467345270183 0.0
0.81725 0.11727825936406938 -0.23117031683625747 -0.16063635121569853 0.0 0.08803902956855869 -0.9060038000602958 0.0
0.8177500000000001 0.11728305349374578 -0.23102445609127084 -0.1605297728674332 0.0 0.08804621230384868 -0.9060632500239192 0.0
0.81825 0.11728808329909178 -0.23087142857733445 -0.160417969262836 0.0 0.08805374918781383 -0.9061256194413991 0.0
0.8187500000000001 0.11729340336076273 -0.2307095743125521 -0.16029972959296787 0.0 0.08806172220853703 -0.9061915845631477 0.0
0.81925 0.11729908133213639 -0.23053683580993461 -0.16017355328507726 0.0 0.08807023299751293 -0.906261983571862 0.0
0.8197500000000001 0.11730519948088582 -0.23035071125750065 -0.16003761599672878 0.0 0.08807940515038482 -0.9063378356522294 0.0
0.82025 0.11731185596951378 -0.23014821566385904 -0.15988974147914792 0.0 0.0880893861575831 -0.906420356814079 0.0
0.8207500000000001 0.11731916573165638 -0.22992585433086885 -0.15972738250595594 0.0 0.08810034873028949 -0.9065109706917385 0.0
0.82125 0.11732726079855825 -0.22967961308830345 -0.15954761411758542 0.0 0.08811249130358434 -0.9066113125124475 0.0
0.8217500000000001 0.1173362899420136 -0.22940496936332314 -0.15934714216658574 0.0 0.08812603751650738 -0.9067232245741876 0.0
0.82225 0.11734641752830557 -0.22909692729717965 -0.15912232951823224 0.0 0.08814123451112565 -0.9068487419238256 0.0
0.8227500000000001 0.11735782152235813 -0.2287500787597789 -0.15886924126137947 0.0 0.0881583499596773 -0.9069900674813488 0.0
0.82325 0.11737069064006568 -0.22835869032170258 -0.15858370896877652 0.0 0.08817766781684722 -0.9071495365858055 0.0
0.8237500000000001 0.11738522071459175 -0.22791681417484808 -0.15826141252487422 0.0 0.08819948289572865 -0.9073295717815202 0.0
0.82425 0.11740161041214384 -0.2274184188661271 -0.15789797647341655 0.0 0.08822409447024904 -0.9075326295299606 0.0
0.8247500000000001 0.11742005649586075 -0.226857533782201 -0.1574890764169249 0.0 0.08825179920108783 -0.9077611413179155 0.0
0.82525 0.11744074888458149 -0.22622839985371185 -0.15703054991501247 0.0 0.0882828837538483 -0.9080174522318117 0.0
0.8257500000000001 0.11746386577956285 -0.22552561814400032 -0.15651850573339643 0.0 0.08831761751725486 -0.9083037603957401 0.0
0.82625 0.11748956913269629 -0.22474428797178195 -0.15594942528142566 0.0 0.08835624582956747 -0.9086220606773808 0.0
0.82675 0.11751800070413554 -0.22388012699972631 -0.1553202506517979 0.0 0.08839898408285451 -0.9089740957473026 0.0
0.82725 0.11754927890889114 -0.22292956719751267 -0.15462845476616924 0.0 0.08844601300238442 -0.909361316975349 0.0
0.82775 0.11758349658736517 -0.22188982256100473 -0.15387209058927648 0.0 0.08849747530195717 -0.9097848568435437 0.0
0.82825 0.11762071976229836 -0.22075892668472286 -0.1530498180143713 0.0 0.08855347380789103 -0.9102455136516514 0.0
0.82875 0.11766098737285167 -0.21953574047801197 -0.1521609086478978 0.0 0.08861407103755603 -0.910743748397211 0.0
0.82925 0.11770431191314522 -0.21821993225333705 -0.15120523015849915 0.0 0.08867929012408671 -0.911279692921434 0.0
0.82975 0.11775068085307225 -0.21681193392862702 -0.15018321297817952 0.0 0.08874911690540777 -0.9118531677950095 0.0
0.83025 0.11780005868653938 -0.21531287808393276 -0.14909580288390922 0.0 0.08882350294732133 -0.9124637080105207 0.0
0.83075 0.11785238943687047 -0.21372452108325074 -0.14794440333624398 0.0 0.08890236924765704 -0.9131105943560975 0.0
0.83125 0.11790759944925354 -0.21204915746682326 -0.14673081144547764 0.0 0.08898561036884256 -0.9137928883470686 0.0
0.83175 0.11796560031271174 -0.21028953043244974 -0.14545715114612953 0.0 0.08907309876506342 -0.9145094687500599 0.0
0.83225 0.1180262917753617 -0.20844874257186033 -0.14412580667281835 0.0 0.08916468910182662 -0.9152590680001199 0.0
0.83275 0.11808956454289589 -0.20653017022613007 -0.1427393588316606 0.0 0.08926022240459508 -0.9160403071386489 0.0
0.83325 0.11815530287794956 -0.20453738397480778 -0.1413005259273823 0.0 0.0893595299142862 -0.9168517282464028 0.0
0.83375 0.11822338694467005 -0.20247407695698036 -0.1398121105972966 0.0 0.08946243656691255 -0.9176918236789806 0.0
0.83425 0.11829369486659976 -0.20034400199395372 -0.13827695326020506 0.0 0.08956876404990555 -0.9185590617094564 0.0
0.83475 0.11836610448588918 -0.19815091787404765 -0.13669789243462377 0.0 0.08967833341712339 -0.9194519084314021 0.0
0.83525 0.11844049482748607 -0.1958985446818449 -0.13507773182518687 0.0 0.08979096726769353 -0.9203688459706412 0.0
0.83575 0.11851674728340315 -0.193590527704076 -0.1334192138162969 0.0 0.08990649151080066 -0.9213083871969444 0.0
0.83625 0.11859474653985627 -0.19123040920959145 -0.1317249988385953 0.0 0.09002473674993172 -0.9222690872226447 0.0
0.83675 0.11867438127457497 -0.18882160726352043 -0.12999764997306668 0.0 0.0901455393267746 -0.9232495520311572 0.0
0.83725 0.118755544653559 -0.18636740067612173 -0.1282396221148482 0.0 0.09026874206791746 -0.9242484446026772 0.0
0.83775 0.11883813465661529 -0.18387091918567658 -0.12645325501955199 0.0 0.09039419477760735 -0.9252644889047599 0.0
0.83825 0.11892205425972148 -0.18133513801487527 -0.12464076958629212 0.0 0.09052175451794953 -0.9262964720990812 0.0
0.83875 0.11900721150009855 -0.17876287600699567 -0.12280426678279759 0.0 0.09065128571475733 -0.9273432452883619 0.0
0.83925 0.11909351944720904 -0.17615679663024428 -0.12094572868025716 0.0 0.09078266012333813 -0.9284037230939163 0.0
0.83975 0.11918089610002315 -0.1735194112271064 -0.11906702113248997 0.0 0.0909157566842792 -0.9294768823181424 0.0
0.84025 0.1192692642280073 -0.1708530839742013 -0.11716989770081089 0.0 0.09105046129503247 -0.9305617599100805 0.0
0.84075 0.11935855117053795 -0.16816003810267882 -0.1152560044895819 0.0 0.09118666651905682 -0.9316574504176407 0.0
0.84125 0.1194486886069071 -0.1654423630069943 -0.11332688561583099 0.0 0.09132427125051801 -0.9327631030783368 0.0
0.84175 0.11953961230681336 -0.1627020219396042 -0.11138398908854341 0.0 0.09146318034920764 -0.9338779186719103 0.0
0.84225 0.11963126186923963 -0.15994086005016736 -0.10942867291889147 0.0 0.09160330425739327 -0.9350011462333097 0.0
0.84275 0.11972358045590545 -0.15716061258034822 -0.1074622113218865 0.0 0.0917445586077762 -0.936132079703057 0.0
0.84325 0.11981651452402828 -0.15436291306977326 -0.10548580090304614 0.0 0.09188686382959321 -0.9372700545738897 0.0
0.84375 0.11991001356191543 -0.15154930146580897 -0.103500566751281 0.0 0.09203014475809101 -0.9384144445774248 0.0
0.8442500000000001 0.120004029829908 -0.14872123206041418 -0.10150756838190376 0.0 0.09217433025113086 -0.9395646584421072 0.0
0.84475 0.12009851810838015 -0.14588008120226156 -0.0995078054920725 0.0 0.09231935281545445 -0.9407201367435379 0.0
0.8452500000000001 0.1201934354538409 -0.14302715475237687 -0.09750222350584109 0.0 0.09246514824417817 -0.941880348860086 0.0
0.84575 0.12028874096365935 -0.14016369526757946 -0.09549171889769127 0.0 0.09261165526628978 -0.9430447900401648 0.0
0.8462500000000001 0.12038439554951887 -0.1372908889086026 -0.09347714429267251 0.0 0.09275881520830087 -0.9442129785824047 0.0
0.84675 0.12048036171938192 -0.1344098720796427 -0.09145931334842669 0.0 0.09290657166772942 -0.9453844531259434 0.0
0.8472500000000001 0.12057660336749645 -0.1315217378136601 -0.0894390054298351 0.0 0.09305487019770142 -0.9465587700449598 0.0
0.84775 0.12067308557178184 -0.12862754192356812 -0.08741697009115534 0.0 0.09320365800167008 -0.9477355009392141 0.0
0.8482500000000001 0.12076977439778754 -0.12572830894382364 -0.08539393138359948 0.0 0.09335288363702798 -0.9489142302105833 0.0
0.84875 0.12086663670830723 -0.12282503789017628 -0.08337059200852544 0.0 0.09350249672622157 -0.9500945527142469 0.0
0.8492500000000001 0.12096363997765175 -0.11991870786775778 -0.08134763733801531 0.0 0.09365244767384029 -0.9512760714722093 0.0
0.84975 0.12106075210952107 -0.11701028355941062 -0.07932573932574126 0.0 0.09380268738806863 -0.9524583954361364 0.0
0.8502500000000001 0.12115794125737651 -0.11410072062741482 -0.07730556033174342 0.0 0.0939531670048026 -0.9536411372859835 0.0
0.85075 0.12125517564618023 -0.11119097106263347 -0.07528775688520467 0.0 0.09410383761268848 -0.9548239112505373 0.0
0.8512500000000001 0.12135242339434775 -0.1082819885156638 -0.07327298340956741 0.0 0.09425464997730082 -0.9560063309357729 0.0
0.85175 0.12144965233474811 -0.10537473364491225 -0.07126189593440273 0.0 0.09440555426263941 -0.957188007146789 0.0
0.8522500000000001 0.12154682983357773 -0.10247017951664333 -0.06925515581836769 0.0 0.09455649974812075 -0.9583685456890414 0.0
0.85275 0.12164392260593462 -0.09956931709194111 -0.06725343350736948 0.0 0.09470743453921926 -0.9595475451346368 0.0
0.8532500000000001 0.12174089652693089 -0.09667316083518655 -0.06525741235167061 0.0 0.09485830526993455 -0.9607245945395886 0.0
0.85375 0.12183771643719822 -0.09378275447802305 -0.06326779250507326 0.0 0.09500905679527161 -0.9618992710982016 0.0
0.8542500000000001 0.1219343459416767 -0.0908991769717001 -0.06128529492850493 0.0 0.0951596318719703 -0.9630711377211838 0.0
0.85475 0.12203074720062562 -0.08802354865916359 -0.059310665519092816 0.0 0.09530997082579995 -0.9642397405247161 0.0
0.8552500000000001 0.122126880711872 -0.08515703769595896 -0.05734467938423232 0.0 0.09546001120383552 -0.9654046062186388 0.0
0.85575 0.12222270508341646 -0.08230086674585975 -0.055388145277888275 0.0 0.09560968741030296 -0.966565239383201 0.0
0.8562500000000001 0.12231817679566281 -0.07945631997278033 -0.053441910213407474 0.0 0.0957589303248021 -0.967721119625592 0.0
0.85675 0.12241324995273556 -0.07662475034467003 -0.05150686426312579 0.0 0.09590766690202812 -0.9688716986098507 0.0
0.8572500000000001 0.1225078760226106 -0.07380758725732825 -0.04958394554988871 0.0 0.09605581975252986 -0.9700163969569087 0.0
0.85775 0.12260200356613087 -0.07100634447591589 -0.047674145428824456 0.0 0.09620330670458155 -0.9711546010156539 0.0
0.8582500000000001 0.12269557795542162 -0.06822262837885272 -0.04577851384907044 0.0 0.09635004034797057 -0.9722856595112142 0.0
0.85875 0.12278854108278967 -0.06545814647206336 -0.04389816487418609 0.0 0.09649592756139502 -0.973408880083463 0.0
0.8592500000000001 0.12288083106190811 -0.06271471612050279 -0.04203428232615416 0.0 0.09664086902633484 -0.974523525737299 0.0
0.85975 0.12297238192398136 -0.059994273417637786 -0.040188125500778035 0.0 0.09678475873168602 -0.975628811236912 0.0
0.8602500000000001 0.12306312331268897 -0.05729888208124665 -0.03836103488121192 0.0 0.09692748347523528 -0.9767238994893859 0.0
0.86075 0.12315298018305028 -0.05463074222458548 -0.03655443775079673 0.0 0.09706892237021325 -0.9778078979789615 0.0
0.8612500000000001 0.12324187251096438 -0.051992198804703835 -0.03476985357571144 0.0 0.09720894636778288 -0.9788798553324926 0.0
0.86175 0.12332971502209472 -0.049385749493691955 -0.033008898991679345 0.0 0.0973474178094158 -0.9799387581193767 0.0
0.8622500000000001 0.12341641695100222 -0.04681405165332843 -0.0312732921867282 0.0 0.09748419002673281 -0.9809835280157876 0.0
0.86275 0.12350188184399101 -0.04427992801877054 -0.02956485642365594 0.0 0.09761910701054488 -0.9820130194934404 0.0
0.8632500000000001 0.123586007422002 -0.041786370612997635 -0.02788552239176885 0.0 0.09775200317550603 -0.9830260182272166 0.0
0.86375 0.12366868552302884 -0.039336542322116544 -0.026237329018453326 0.0 0.09788270325189241 -0.9840212404532026 0.0
0.8642500000000001 0.12374980214684377 -0.03693377546492865 -0.024622422309021404 0.0 0.09801102234143733 -0.9849973335479867 0.0
0.86475 0.12382923762816044 -0.03458156659276668 -0.023043051720809823 0.0 0.09813676617961231 -0.9859528781396163 0.0
0.8652500000000001 0.12390686696750321 -0.03228356666404849 -0.021501563519008608 0.0 0.09825973165190571 -0.986886392097825 0.0
0.86575 0.12398256035168508 -0.030043565661460315 -0.020000390513084162 0.0 0.09837970761598658 -0.9877963367822186 0.0
0.8662500000000001 0.12405618389749672 -0.02786547067041897 -0.018542037541814167 0.0 0.09849647608451151 -0.9886811259471052 0.0
0.86675 0.12412760065245244 -0.025753276430918112 -0.01712906207196632 0.0 0.09860981382381562 -0.9895391377043035 0.0
0.8672500000000001 0.12419667188458874 -0.023711027429602967 -0.01576404931232522 0.0 0.09871949442086803 -0.9903687299229859 0.0
0.86775 0.12426325868865058 -0.021742770735820725 -0.01444958133482333 0.0 0.0988252908634385 -0.991168259389964 0.0
0.8682500000000001 0.12432722392778649 -0.019852499026345435 -0.013188199851787945 0.0 0.0989269786652307 -0.9919361049558917 0.0
0.86875 0.12438843451740755 -0.018044083608634895 -0.011982362535997418 0.0 0.099024339547653 -0.9926706947444724 0.0
0.8692500000000001 0.12444676404063926 -0.016321197756926458 -0.010834393097960998 0.0 0.09911716566206663 -0.9933705372967627 0.0
0.86975 0.12450209566262888 -0.014687231324392841 -0.009746425755841802 0.0 0.09920526430048193 -0.9940342562590205 0.0
0.8702500000000001 0.12455432528421614 -0.013145198377598198 -0.00872034524117441 0.0 0.0992884629993197 -0.9946606279044152 0.0
0.87075 0.12460336484520894 -0.01169764048529455 -0.0077577240575476296 0.0 0.09936661489175602 -0.9952486204190808 0.0
0.8712500000000001 0.12464914565567997 -0.010346529225017 -0.006859759312868079 0.0 0.09943960411247887 -0.9957974335046578 0.0
0.87175 0.12469162160321856 -0.009093172363055043 -0.006027212023742725 0.0 0.09950735100912156 -0.9963065364871513 0.0
0.8722500000000001 0.12473077205870653 -0.007938128905905603 -0.005260352271420703 0.0 0.09956981687330768 -0.9967757028204397 0.0
0.87275 0.12476660428728874 -0.006881138686822478 -0.00455891389010567 0.0 0.09962700787820633 -0.9972050386838608 0.0
0.8732500000000001 0.12479915516918541 -0.005921072210467345 -0.003922062406391623 0.0 0.09967897790595737 -0.9975950033493868 0.0
0.87375 0.12482849205057198 -0.005055906022616241 -0.0033483796519062485 0.0 0.0997258299732513 -0.9979464191793983 0.0
0.8742500000000001 0.12485471258011963 -0.004282727836085656 -0.0028358677977476494 0.0 0.09976771602040047 -0.998260469537005 0.0
0.87475 0.12487794344176188 -0.003597774033396227 -0.0023819745115858312 0.0 0.0998048349180295 -0.9985386835452654 0.0
0.8752500000000001 0.124898337965722 -0.0029965000719562912 -0.0019836395746429024 0.0 0.09983742866105416 -0.9987829074825887 0.0
0.87575 0.12491607268165258 -0.0024736819184422816 -0.0016373617324285398 0.0 0.09986577685194487 -0.9989952635760412 0.0
0.8762500000000001 0.12493134296125005 -0.0020235441891851154 -0.001339282954821017 0.0 0.09989018971030506 -0.9991780979492344 0.0
0.87675 0.12494435797287864 -0.0016399084666167652 -0.0010852858391632142 0.0 0.09991099996736608 -0.9993339203775589 0.0
0.8772500000000001 0.12495533522781377 -0.0013163535850568486 -0.0008710987921088259 0.0 0.09992855409626067 -0.9994653391842897 0.0
0.87775 0.12496449502892204 -0.0010463787605470693 -0.0006924030216805755 0.0 0.09994320337936691 -0.9995749949839025 0.0
0.8782500000000001 0.1249720551336902 -0.0008235604045544499 -0.0005449353437825384 0.0 0.09995529531579772 -0.9996654969928177 0.0
0.87875 0.12497822591458915 -0.0006416943081885139 -0.0004245813572653419 0.0 0.09996516582540182 -0.9997393652836797 0.0
0.8792500000000001 0.12498320624525135 -0.0004949164825606889 -0.0003274545852431612 0.0 0.09997313261771701 -0.9997989817097109 0.0
0.87975 0.12498718026872176 -0.0003777980613025037 -0.00024995856754675096 0.0 0.09997948997785033 -0.9998465513644792 0.0
0.8802500000000001 0.12499031512391985 -0.0002854120252841271 -0.000188830431939466 0.0 0.09998450509216628 -0.9998840754863614 0.0
0.88075 0.12499275962836408 -0.00021337180496181074 -0.00014116597831084654 0.0 0.09998841591090901 -0.9999133357848216 0.0
0.8812500000000001 0.12499464384764147 -0.00015784380305582736 -0.00010442761634380998 0.0 0.09999143043616077 -0.999935889358607 0.0
0.88175 0.12499607943092401 -0.00011553738635093161 -7.643748865957979e-5 0.0 0.09999372724124522 -0.9999530727643672 0.0
0.8822500000000001 0.12499716055983272 -8.367683785437021e-5 -5.535873320755147e-5 0.0 0.09999545697628287 -0.9999660134115377 0.0
